param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_c_low,7.48168777333436,low,RPV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_n_n,6.669971669821174e-7,+N,R_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_p_n,2.384594607431067e-9,+N,R_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_n_n,0.011000689584704735,+N,Q_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_p_n,7.482205425677828e-5,+N,Q_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,H_n,1.4379284244048762,+N,H,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_b_n,4.572395371639052,+N,PAV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_c_n,8.074456670548829,+N,RPV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_n_p,4.1305748846724974e-10,+P,R_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_p_p,3.905527586045905e-9,+P,R_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_n_p,0.010999172837651746,+P,Q_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_p_p,7.535606749963993e-5,+P,Q_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,H_p,44.99707380790473,+P,H,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_b_p,4.570774158366117,+P,PAV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_c_p,9.320818872079885,+P,RPV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_n_np,2.1037203252869818e-8,+N+P,R_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_p_np,3.905522397211999e-9,+N+P,R_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_n_np,0.010999210529361859,+N+P,Q_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_p_np,7.535602112803896e-5,+N+P,Q_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,H_np,44.99713653068865,+N+P,H,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_b_np,4.57091887174355,+N+P,PAV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_c_np,9.899639720216404,+N+P,RPV_conc,con
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VbH_low,4.729177340215866,low,PAV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VbH_n,4.73012909996367,+N,PAV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VbH_p,6.223947021372142,+P,PAV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VbH_np,6.224092343926156,+N+P,PAV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VcH_low,7.639424858707867,low,RPV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VcH_n,8.232193938193763,+N,RPV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VcH_p,10.97400314408791,+P,RPV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,VcH_np,11.552824597749597,+N+P,RPV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_n_low,1.2929195255199197e-8,low,R_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_p_low,2.384595590533654e-9,low,R_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_n_low,0.010999518893853559,low,Q_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_p_low,7.482205500889753e-5,low,Q_p,NA
