param_foc1,param_val1,param_foc2,param_val2,time,variable,value,nutrient,variable2,value2,abund_type
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_n_p,0.004585671307236637,+P,Q_n,0.004585671307236637,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_p_p,0.0019621394729057067,+P,Q_p,0.0019621394729057067,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,H_p,0.13730610322275946,+P,H,0.13730610322275946,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_b_p,0,+P,PAV_conc,0,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_c_p,9818009.599838186,+P,RPV_conc,6.992023496642314,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_n_np,7.165183339997973e-6,+N+P,R_n,7.165183339997973e-6,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_p_np,1.2084961996170597e-6,+N+P,R_p,1.2084961996170597e-6,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_n_np,0.012181666571914777,+N+P,Q_n,0.012181666571914777,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_p_np,0.00175002840213041,+N+P,Q_p,0.00175002840213041,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,H_np,0.15403466753267525,+N+P,H,0.15403466753267525,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_b_np,0,+N+P,PAV_conc,0,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_c_np,13887813.834644264,+N+P,RPV_conc,7.142633917450193,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,VbH_low,0,low,PAV_pop,0,pop
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,VbH_n,0,+N,PAV_pop,0,pop
